seq,key,time,price,size,sequence,bid,ask,last,bidSize,askSize,lastSize,quoteTime,tradeTime,level,bidIncr,askIncr
216113,SPY,1601061918344,329.35,300,218738,329.34,329.35,329.34,300,1000,100,1601061918211,1601061917758,4,0,0
216114,SPY,1601061918344,329.35,100,218739,329.34,329.35,329.34,300,1000,100,1601061918211,1601061917758,4,0,0
216115,SPY,1601061918344,329.35,200,218740,329.34,329.35,329.34,300,1000,100,1601061918211,1601061917758,4,0,0
216116,SPY,1601061918344,329.35,100,218741,329.34,329.35,329.34,300,1000,100,1601061918211,1601061917758,4,0,0
216117,SPY,1601061918344,329.35,300,218742,329.34,329.35,329.34,300,1000,100,1601061918211,1601061917758,4,0,0
216118,SPY,1601061918344,329.35,100,218743,329.34,329.35,329.34,300,1000,100,1601061918211,1601061917758,4,0,0
216119,SPY,1601061918344,329.35,300,218744,329.34,329.35,329.34,300,1000,100,1601061918211,1601061917758,4,0,0
216120,SPY,1601061918344,329.35,100,218745,329.34,329.35,329.34,300,1000,100,1601061918211,1601061917758,4,0,0
216121,SPY,1601061918344,329.35,600,218746,329.34,329.35,329.34,300,1000,100,1601061918211,1601061917758,4,0,0
216122,SPY,1601061918344,329.35,100,218747,329.34,329.35,329.34,300,1000,100,1601061918211,1601061917758,4,0,0
216123,SPY,1601061918344,329.3496,400,218748,329.34,329.35,329.34,300,1000,100,1601061918211,1601061917758,2,0,0
216124,SPY,1601061918344,329.345,900,218749,329.34,329.35,329.34,300,1000,100,1601061918211,1601061917758,2,0,0
216125,SPY,1601061918346,329.35,400,218750,329.34,329.35,329.34,300,1000,100,1601061918211,1601061917758,4,0,0
216126,SPY,1601061918351,329.35,300,218751,329.34,329.35,329.34,300,1000,100,1601061918211,1601061917758,4,0,0
216127,SPY,1601061920122,329.35,100,218752,0,0,0,0,0,0,0,0,0,329.34,0
216128,SPY,1601061920122,329.35,100,218753,0,0,0,0,0,0,0,0,0,0,0
216129,SPY,1601061920768,329.35,100,218754,0,0,0,0,0,0,0,0,0,0,0
216130,SPY,1601061920953,329.35,100,218755,0,0,0,0,0,0,0,0,0,0,0
216131,SPY,1601061921224,329.345,200,218756,0,0,0,0,0,0,0,0,0,0,0
216132,SPY,1601061921224,329.345,200,218757,0,0,0,0,0,0,0,0,0,0,0
216133,SPY,1601061921237,329.345,200,218758,0,0,0,0,0,0,0,0,0,0,0
216134,SPY,1601061921249,329.345,200,218759,0,0,0,0,0,0,0,0,0,0,0
216135,SPY,1601061921265,329.345,100,218760,0,0,0,0,0,0,0,0,0,0,0
216136,SPY,1601061921544,329.34,100,218761,0,0,0,0,0,0,0,0,0,0,0
216137,SPY,1601061921544,329.34,100,218762,0,0,0,0,0,0,0,0,0,0,0
216138,SPY,1601061921544,329.34,100,218763,0,0,0,0,0,0,0,0,0,0,0
216139,SPY,1601061921544,329.34,100,218764,0,0,0,0,0,0,0,0,0,0,0
216140,SPY,1601061921544,329.34,100,218765,0,0,0,0,0,0,0,0,0,0,0
216141,SPY,1601061921544,329.34,100,218766,0,0,0,0,0,0,0,0,0,0,0
216142,SPY,1601061921544,329.34,100,218767,0,0,0,0,0,0,0,0,0,0,0
216143,SPY,1601061921544,329.34,100,218768,0,0,0,0,0,0,0,0,0,0,0
216144,SPY,1601061921713,329.345,200,218769,0,0,0,0,0,0,0,0,0,0,0
216145,SPY,1601061921726,329.345,100,218770,0,0,0,0,0,0,0,0,0,0,0
216146,SPY,1601061921883,329.345,100,218771,0,0,0,0,0,0,0,0,0,0,0
216147,SPY,1601061921896,329.345,100,218772,0,0,0,0,0,0,0,0,0,0,0
216148,SPY,1601061921917,329.345,100,218773,0,0,0,0,0,0,0,0,0,0,0
216149,SPY,1601061921932,329.345,100,218774,0,0,0,0,0,0,0,0,0,0,0
216150,SPY,1601061921938,329.345,100,218775,0,0,0,0,0,0,0,0,0,0,0
216151,SPY,1601061921943,329.345,100,218776,0,0,0,0,0,0,0,0,0,0,0
216152,SPY,1601061921956,329.345,100,218777,0,0,0,0,0,0,0,0,0,0,0
216153,SPY,1601061921972,329.345,100,218778,0,0,0,0,0,0,0,0,0,0,0
216154,SPY,1601061921983,329.345,100,218779,0,0,0,0,0,0,0,0,0,0,0
216155,SPY,1601061921994,329.345,100,218780,0,0,0,0,0,0,0,0,0,0,0
216156,SPY,1601061922010,329.345,100,218781,0,0,0,0,0,0,0,0,0,0,0
216157,SPY,1601061922037,329.345,100,218782,0,0,0,0,0,0,0,0,0,0,0
216158,SPY,1601061922037,329.345,100,218783,0,0,0,0,0,0,0,0,0,0,0
216159,SPY,1601061922037,329.345,100,218784,0,0,0,0,0,0,0,0,0,0,0
216160,SPY,1601061922038,329.345,100,218785,0,0,0,0,0,0,0,0,0,0,0
216161,SPY,1601061922039,329.345,200,218786,0,0,0,0,0,0,0,0,0,0,0
216162,SPY,1601061922039,329.345,100,218787,0,0,0,0,0,0,0,0,0,0,0
216163,SPY,1601061922040,329.345,100,218788,0,0,0,0,0,0,0,0,0,0,0
216164,SPY,1601061922040,329.345,100,218789,0,0,0,0,0,0,0,0,0,0,0
216165,SPY,1601061922040,329.345,100,218790,0,0,0,0,0,0,0,0,0,0,0
216166,SPY,1601061922523,329.345,100,218791,0,0,0,0,0,0,0,0,0,0,0
216167,SPY,1601061924100,329.35,100,218792,0,0,0,0,0,0,0,0,0,0,0
216168,SPY,1601061925607,329.34,100,218793,0,0,0,0,0,0,0,0,0,0,0
216169,SPY,1601061925847,329.345,100,218794,0,0,0,0,0,0,0,0,0,0,0
216170,SPY,1601061926043,329.34,200,218795,0,0,0,0,0,0,0,0,0,0,0
216171,SPY,1601061926043,329.34,100,218796,0,0,0,0,0,0,0,0,0,0,0
216172,SPY,1601061926044,329.34,100,218797,0,0,0,0,0,0,0,0,0,0,0
216173,SPY,1601061926075,329.3482,225,218798,0,0,0,0,0,0,0,0,0,0,0
216174,SPY,1601061926313,329.34,100,218799,0,0,0,0,0,0,0,0,0,0,0
216175,SPY,1601061926322,329.34,100,218800,0,0,0,0,0,0,0,0,0,0,0
216176,SPY,1601061926323,329.34,100,218801,0,0,0,0,0,0,0,0,0,0,0
216177,SPY,1601061926323,329.34,100,218802,0,0,0,0,0,0,0,0,0,0,0
216178,SPY,1601061926721,329.345,200,218803,0,0,0,0,0,0,0,0,0,0,0
216179,SPY,1601061926951,329.35,100,218804,0,0,0,0,0,0,0,0,0,0,0
216180,SPY,1601061926953,329.35,100,218805,0,0,0,0,0,0,0,0,0,0,0
216181,SPY,1601061926960,329.35,100,218806,0,0,0,0,0,0,0,0,0,0,0
216182,SPY,1601061926960,329.35,192,218807,0,0,0,0,0,0,0,0,0,0,0
216183,SPY,1601061926960,329.35,100,218808,0,0,0,0,0,0,0,0,0,0,0
216184,SPY,1601061926960,329.35,100,218809,0,0,0,0,0,0,0,0,0,0,0
216185,SPY,1601061926969,329.35,100,218810,0,0,0,0,0,0,0,0,0,0,0
216186,SPY,1601061926985,329.34,100,218811,0,0,0,0,0,0,0,0,0,0,0
216187,SPY,1601061927007,329.35,100,218812,0,0,0,0,0,0,0,0,0,0,0
216188,SPY,1601061927116,329.34,100,218813,0,0,0,0,0,0,0,0,0,0,0
216189,SPY,1601061927456,329.34,100,218814,0,0,0,0,0,0,0,0,0,0,0
216190,SPY,1601061927456,329.34,100,218815,0,0,0,0,0,0,0,0,0,0,0
216191,SPY,1601061927456,329.34,100,218816,0,0,0,0,0,0,0,0,0,0,0
216192,SPY,1601061927456,329.34,100,218817,0,0,0,0,0,0,0,0,0,0,0
216193,SPY,1601061927456,329.34,100,218818,0,0,0,0,0,0,0,0,0,0,0
216194,SPY,1601061927459,329.345,100,218819,0,0,0,0,0,0,0,0,0,0,0
216195,SPY,1601061927462,329.345,100,218820,0,0,0,0,0,0,0,0,0,0,0
216196,SPY,1601061927462,329.345,100,218821,0,0,0,0,0,0,0,0,0,0,0
216197,SPY,1601061927667,329.34,100,218822,0,0,0,0,0,0,0,0,0,0,0
216198,SPY,1601061928170,329.34,100,218823,0,0,0,0,0,0,0,0,0,0,0
216199,SPY,1601061928170,329.34,200,218824,0,0,0,0,0,0,0,0,0,0,0
216200,SPY,1601061928170,329.34,100,218825,0,0,0,0,0,0,0,0,0,0,0
216201,SPY,1601061928661,329.32,100,218826,0,0,0,0,0,0,0,0,0,0,0
216202,SPY,1601061929135,329.32,100,218827,0,0,0,0,0,0,0,0,0,0,0
216203,SPY,1601061929135,329.32,100,218828,0,0,0,0,0,0,0,0,0,0,0
216204,SPY,1601061929135,329.32,100,218829,0,0,0,0,0,0,0,0,0,0,0
216205,SPY,1601061929353,329.317,100,218830,0,0,0,0,0,0,0,0,0,0,0
216206,SPY,1601061929434,329.32,200,218831,0,0,0,0,0,0,0,0,0,0,0
216207,SPY,1601061930699,329.31,100,218832,0,0,0,0,0,0,0,0,0,0,0
216208,SPY,1601061930699,329.31,100,218833,0,0,0,0,0,0,0,0,0,0,0
216209,SPY,1601061930699,329.31,400,218834,0,0,0,0,0,0,0,0,0,0,0
216210,SPY,1601061930709,329.31,100,218835,0,0,0,0,0,0,0,0,0,0,0
216211,SPY,1601061930709,329.31,100,218836,0,0,0,0,0,0,0,0,0,0,0
216212,SPY,1601061930718,329.315,100,218837,0,0,0,0,0,0,0,0,0,0,0
216213,SPY,1601061930761,329.31,100,218838,0,0,0,0,0,0,0,0,0,0,0
216214,SPY,1601061930763,329.305,100,218839,0,0,0,0,0,0,0,0,0,0,0
216215,SPY,1601061930763,329.305,100,218840,0,0,0,0,0,0,0,0,0,0,0
216216,SPY,1601061930781,329.3,100,218841,0,0,0,0,0,0,0,0,0,0,0
216217,SPY,1601061931380,329.3,100,218842,0,0,0,0,0,0,0,0,0,0,0
216218,SPY,1601061931380,329.3,100,218843,0,0,0,0,0,0,0,0,0,0,0
216219,SPY,1601061931380,329.3,100,218844,0,0,0,0,0,0,0,0,0,0,0
216220,SPY,1601061931403,329.31,1000,218845,0,0,0,0,0,0,0,0,0,0,0
216221,SPY,1601061931919,329.31,100,218846,0,0,0,0,0,0,0,0,0,0,0
216222,SPY,1601061931929,329.31,100,218847,0,0,0,0,0,0,0,0,0,0,0
216223,SPY,1601061931946,329.33,200,218848,0,0,0,0,0,0,0,0,0,0,0
216224,SPY,1601061931946,329.33,200,218849,0,0,0,0,0,0,0,0,0,0,0
216225,SPY,1601061931946,329.33,200,218850,0,0,0,0,0,0,0,0,0,0,0
216226,SPY,1601061932746,329.315,100,218851,0,0,0,0,0,0,0,0,0,0,0
216227,SPY,1601061932856,329.32,100,218852,0,0,0,0,0,0,0,0,0,0,0
216228,SPY,1601061933284,329.32,100,218853,0,0,0,0,0,0,0,0,0,0,0
216229,SPY,1601061933284,329.32,318,218854,0,0,0,0,0,0,0,0,0,0,0
216230,SPY,1601061933321,329.325,100,218855,0,0,0,0,0,0,0,0,0,0,0
216231,SPY,1601061933367,329.325,100,218856,0,0,0,0,0,0,0,0,0,0,0
216232,SPY,1601061933724,329.33,100,218857,0,0,0,0,0,0,0,0,0,0,0
216233,SPY,1601061933724,329.33,100,218858,0,0,0,0,0,0,0,0,0,0,0
216234,SPY,1601061933745,329.33,195,218859,0,0,0,0,0,0,0,0,0,0,0
216235,SPY,1601061934083,329.335,100,218860,0,0,0,0,0,0,0,0,0,0,0
216236,SPY,1601061934083,329.335,100,218861,0,0,0,0,0,0,0,0,0,0,0
216237,SPY,1601061934273,329.33,200,218862,0,0,0,0,0,0,0,0,0,0,0
216238,SPY,1601061934274,329.33,200,218863,0,0,0,0,0,0,0,0,0,0,0
216239,SPY,1601061934274,329.33,400,218864,0,0,0,0,0,0,0,0,0,0,0
216240,SPY,1601061934275,329.33,100,218865,0,0,0,0,0,0,0,0,0,0,0
216241,SPY,1601061934275,329.33,100,218866,0,0,0,0,0,0,0,0,0,0,0
216242,SPY,1601061934275,329.33,100,218867,0,0,0,0,0,0,0,0,0,0,0
216243,SPY,1601061934275,329.33,100,218868,0,0,0,0,0,0,0,0,0,0,0
216244,SPY,1601061934276,329.33,100,218869,0,0,0,0,0,0,0,0,0,0,0
216245,SPY,1601061934276,329.335,300,218870,0,0,0,0,0,0,0,0,0,0,0
216246,SPY,1601061934277,329.335,300,218871,0,0,0,0,0,0,0,0,0,0,0
216247,SPY,1601061934279,329.335,300,218872,0,0,0,0,0,0,0,0,0,0,0
216248,SPY,1601061934294,329.32,100,218873,0,0,0,0,0,0,0,0,0,0,0
216249,SPY,1601061934395,329.32,100,218874,0,0,0,0,0,0,0,0,0,0,0
216250,SPY,1601061934585,329.3131,100,218875,0,0,0,0,0,0,0,0,0,0,0
216251,SPY,1601061934911,329.32,100,218876,0,0,0,0,0,0,0,0,0,0,0
216252,SPY,1601061935425,329.34,200,218877,0,0,0,0,0,0,0,0,0,0,0
216253,SPY,1601061935522,329.34,100,218878,0,0,0,0,0,0,0,0,0,0,0
216254,SPY,1601061935522,329.34,100,218879,0,0,0,0,0,0,0,0,0,0,0
216255,SPY,1601061935522,329.34,100,218880,0,0,0,0,0,0,0,0,0,0,0
216256,SPY,1601061935522,329.34,300,218881,0,0,0,0,0,0,0,0,0,0,0
216257,SPY,1601061935524,329.345,100,218882,0,0,0,0,0,0,0,0,0,0,0
216258,SPY,1601061936317,329.34,100,218883,0,0,0,0,0,0,0,0,0,0,0
216259,SPY,1601061936317,329.34,100,218884,0,0,0,0,0,0,0,0,0,0,0
216260,SPY,1601061936317,329.34,100,218885,0,0,0,0,0,0,0,0,0,0,0
216261,SPY,1601061936317,329.34,100,218886,0,0,0,0,0,0,0,0,0,0,0
216262,SPY,1601061936317,329.34,100,218887,0,0,0,0,0,0,0,0,0,0,0
216263,SPY,1601061936317,329.34,100,218888,0,0,0,0,0,0,0,0,0,0,0
216264,SPY,1601061936317,329.33,100,218889,0,0,0,0,0,0,0,0,0,0,0
216265,SPY,1601061937168,329.33,100,218890,0,0,0,0,0,0,0,0,0,0,0
216266,SPY,1601061937168,329.33,117,218891,0,0,0,0,0,0,0,0,0,0,0
216267,SPY,1601061937168,329.33,100,218892,0,0,0,0,0,0,0,0,0,0,0
216268,SPY,1601061937170,329.33,100,218893,0,0,0,0,0,0,0,0,0,0,0
216269,SPY,1601061937171,329.33,100,218894,0,0,0,0,0,0,0,0,0,0,0
216270,SPY,1601061937214,329.3,100,218895,0,0,0,0,0,0,0,0,0,0,0
216271,SPY,1601061937272,329.3,100,218896,0,0,0,0,0,0,0,0,0,0,0
216272,SPY,1601061937286,329.3,100,218897,0,0,0,0,0,0,0,0,0,0,0
216273,SPY,1601061938634,329.31,100,218898,0,0,0,0,0,0,0,0,0,0,0
216274,SPY,1601061938634,329.31,100,218899,0,0,0,0,0,0,0,0,0,0,0
216275,SPY,1601061938634,329.31,400,218900,0,0,0,0,0,0,0,0,0,0,0
216276,SPY,1601061938634,329.31,100,218901,0,0,0,0,0,0,0,0,0,0,0
216277,SPY,1601061938634,329.31,100,218902,0,0,0,0,0,0,0,0,0,0,0
216278,SPY,1601061938717,329.305,100,218903,0,0,0,0,0,0,0,0,0,0,0
216279,SPY,1601061938898,329.305,100,218904,0,0,0,0,0,0,0,0,0,0,0
216280,SPY,1601061938898,329.305,100,218905,0,0,0,0,0,0,0,0,0,0,0
216281,SPY,1601061939548,329.3,100,218906,0,0,0,0,0,0,0,0,0,0,0
216282,SPY,1601061939759,329.3,100,218907,0,0,0,0,0,0,0,0,0,0,0
216283,SPY,1601061939769,329.3,100,218908,0,0,0,0,0,0,0,0,0,0,0
216284,SPY,1601061939769,329.3,100,218909,0,0,0,0,0,0,0,0,0,0,0
216285,SPY,1601061939769,329.3,100,218910,0,0,0,0,0,0,0,0,0,0,0
216286,SPY,1601061939769,329.3,100,218911,0,0,0,0,0,0,0,0,0,0,0
216287,SPY,1601061939909,329.29,100,218912,0,0,0,0,0,0,0,0,0,0,0
216288,SPY,1601061939921,329.29,100,218913,0,0,0,0,0,0,0,0,0,0,0
216289,SPY,1601061940063,329.2899,100,218914,0,0,0,0,0,0,0,0,0,0,0
216290,SPY,1601061940476,329.3,100,218915,0,0,0,0,0,0,0,0,0,0,0
216291,SPY,1601061940535,329.28,100,218916,0,0,0,0,0,0,0,0,0,0,0
216292,SPY,1601061940535,329.28,100,218917,0,0,0,0,0,0,0,0,0,0,0
216293,SPY,1601061940535,329.28,102,218918,0,0,0,0,0,0,0,0,0,0,0
216294,SPY,1601061940535,329.28,100,218919,0,0,0,0,0,0,0,0,0,0,0
216295,SPY,1601061940595,329.28,100,218920,0,0,0,0,0,0,0,0,0,0,0
216296,SPY,1601061940829,329.27,100,218921,0,0,0,0,0,0,0,0,0,0,0
216297,SPY,1601061940829,329.27,100,218922,0,0,0,0,0,0,0,0,0,0,0
216298,SPY,1601061941019,329.2619,100,218923,0,0,0,0,0,0,0,0,0,0,0
216299,SPY,1601061941092,329.27,200,218924,0,0,0,0,0,0,0,0,0,0,0
216300,SPY,1601061941135,329.26,200,218925,0,0,0,0,0,0,0,0,0,0,0
216301,SPY,1601061941331,329.27,200,218926,0,0,0,0,0,0,0,0,0,0,0
216302,SPY,1601061942039,329.26,297,218927,0,0,0,0,0,0,0,0,0,0,0
216303,SPY,1601061942039,329.26,100,218928,0,0,0,0,0,0,0,0,0,0,0
216304,SPY,1601061942039,329.26,100,218929,0,0,0,0,0,0,0,0,0,0,0
216305,SPY,1601061942040,329.26,100,218930,0,0,0,0,0,0,0,0,0,0,0
216306,SPY,1601061942040,329.26,100,218931,0,0,0,0,0,0,0,0,0,0,0
216307,SPY,1601061942041,329.26,100,218932,0,0,0,0,0,0,0,0,0,0,0
216308,SPY,1601061942041,329.26,100,218933,0,0,0,0,0,0,0,0,0,0,0
216309,SPY,1601061942348,329.255,100,218934,0,0,0,0,0,0,0,0,0,0,0
216310,SPY,1601061942349,329.259,400,218935,0,0,0,0,0,0,0,0,0,0,0
216311,SPY,1601061942568,329.26,100,218936,0,0,0,0,0,0,0,0,0,0,0
216312,SPY,1601061942617,329.26,100,218937,0,0,0,0,0,0,0,0,0,0,0
216313,SPY,1601061942617,329.26,100,218938,0,0,0,0,0,0,0,0,0,0,0
216314,SPY,1601061942807,329.257,200,218939,0,0,0,0,0,0,0,0,0,0,0
216315,SPY,1601061942970,329.25,100,218940,0,0,0,0,0,0,0,0,0,0,0
216316,SPY,1601061943267,329.25,100,218941,0,0,0,0,0,0,0,0,0,0,0
216317,SPY,1601061943267,329.25,100,218942,0,0,0,0,0,0,0,0,0,0,0
216318,SPY,1601061943267,329.25,100,218943,0,0,0,0,0,0,0,0,0,0,0
216319,SPY,1601061943268,329.25,100,218944,0,0,0,0,0,0,0,0,0,0,0
216320,SPY,1601061943268,329.25,109,218945,0,0,0,0,0,0,0,0,0,0,0
216321,SPY,1601061943269,329.245,100,218946,0,0,0,0,0,0,0,0,0,0,0
216322,SPY,1601061943269,329.245,100,218947,0,0,0,0,0,0,0,0,0,0,0
216323,SPY,1601061943269,329.24,200,218948,0,0,0,0,0,0,0,0,0,0,0
216324,SPY,1601061943271,329.24,184,218949,0,0,0,0,0,0,0,0,0,0,0
216325,SPY,1601061943281,329.24,416,218950,0,0,0,0,0,0,0,0,0,0,0
216326,SPY,1601061943369,329.235,700,218951,0,0,0,0,0,0,0,0,0,0,0
216327,SPY,1601061943423,329.24,100,218952,0,0,0,0,0,0,0,0,0,0,0
216328,SPY,1601061943521,329.235,100,218953,0,0,0,0,0,0,0,0,0,0,0
216329,SPY,1601061943715,329.23,100,218954,0,0,0,0,0,0,0,0,0,0,0
216330,SPY,1601061943726,329.23,300,218955,0,0,0,0,0,0,0,0,0,0,0
216331,SPY,1601061943726,329.23,300,218956,0,0,0,0,0,0,0,0,0,0,0
216332,SPY,1601061943727,329.23,300,218957,0,0,0,0,0,0,0,0,0,0,0
216333,SPY,1601061943727,329.23,100,218958,0,0,0,0,0,0,0,0,0,0,0
216334,SPY,1601061943727,329.23,300,218959,0,0,0,0,0,0,0,0,0,0,0
216335,SPY,1601061943790,329.23,100,218960,0,0,0,0,0,0,0,0,0,0,0
216336,SPY,1601061943976,329.225,200,218961,0,0,0,0,0,0,0,0,0,0,0
216337,SPY,1601061943976,329.225,100,218962,0,0,0,0,0,0,0,0,0,0,0
216338,SPY,1601061943976,329.23,300,218963,0,0,0,0,0,0,0,0,0,0,0
216339,SPY,1601061943976,329.23,100,218964,0,0,0,0,0,0,0,0,0,0,0
216340,SPY,1601061943976,329.23,100,218965,0,0,0,0,0,0,0,0,0,0,0
216341,SPY,1601061943976,329.23,250,218966,0,0,0,0,0,0,0,0,0,0,0
216342,SPY,1601061943976,329.23,100,218967,0,0,0,0,0,0,0,0,0,0,0
216343,SPY,1601061943976,329.23,300,218968,0,0,0,0,0,0,0,0,0,0,0
216344,SPY,1601061943976,329.23,103,218969,0,0,0,0,0,0,0,0,0,0,0
216345,SPY,1601061943976,329.23,100,218970,0,0,0,0,0,0,0,0,0,0,0
216346,SPY,1601061944116,329.2399,699,218971,0,0,0,0,0,0,0,0,0,0,0
216347,SPY,1601061944322,329.24,100,218972,0,0,0,0,0,0,0,0,0,0,0
216348,SPY,1601061944419,329.24,100,218973,0,0,0,0,0,0,0,0,0,0,0
216349,SPY,1601061944777,329.25,100,218974,0,0,0,0,0,0,0,0,0,0,0
216350,SPY,1601061944919,329.25,100,218975,0,0,0,0,0,0,0,0,0,0,0
216351,SPY,1601061945362,329.25,100,218976,0,0,0,0,0,0,0,0,0,0,0
216352,SPY,1601061945602,329.25,100,218977,0,0,0,0,0,0,0,0,0,0,0
216353,SPY,1601061945602,329.25,100,218978,0,0,0,0,0,0,0,0,0,0,0
216354,SPY,1601061946020,329.24,100,218979,0,0,0,0,0,0,0,0,0,0,0
216355,SPY,1601061946125,329.232,111,218980,0,0,0,0,0,0,0,0,0,0,0
216356,SPY,1601061946127,329.2423,109,218981,0,0,0,0,0,0,0,0,0,0,0
216357,SPY,1601061946470,329.24,100,218982,0,0,0,0,0,0,0,0,0,0,0
216358,SPY,1601061946470,329.24,100,218983,0,0,0,0,0,0,0,0,0,0,0
216359,SPY,1601061946476,329.23,100,218984,0,0,0,0,0,0,0,0,0,0,0
216360,SPY,1601061946476,329.23,100,218985,0,0,0,0,0,0,0,0,0,0,0
216361,SPY,1601061946523,329.24,100,218986,0,0,0,0,0,0,0,0,0,0,0
216362,SPY,1601061947088,329.23,100,218987,0,0,0,0,0,0,0,0,0,0,0
216363,SPY,1601061947088,329.23,200,218988,0,0,0,0,0,0,0,0,0,0,0
216364,SPY,1601061947093,329.22,100,218989,0,0,0,0,0,0,0,0,0,0,0
216365,SPY,1601061947108,329.22,100,218990,0,0,0,0,0,0,0,0,0,0,0
216366,SPY,1601061947108,329.22,100,218991,0,0,0,0,0,0,0,0,0,0,0
216367,SPY,1601061947376,329.23,100,218992,0,0,0,0,0,0,0,0,0,0,0
216368,SPY,1601061948003,329.23,100,218993,0,0,0,0,0,0,0,0,0,0,0
216369,SPY,1601061948003,329.23,200,218994,0,0,0,0,0,0,0,0,0,0,0
216370,SPY,1601061948186,329.23,100,218995,0,0,0,0,0,0,0,0,0,0,0
216371,SPY,1601061948882,329.23,100,218996,0,0,0,0,0,0,0,0,0,0,0
216372,SPY,1601061948882,329.23,100,218997,0,0,0,0,0,0,0,0,0,0,0
216373,SPY,1601061948882,329.23,100,218998,0,0,0,0,0,0,0,0,0,0,0
216374,SPY,1601061948882,329.23,100,218999,0,0,0,0,0,0,0,0,0,0,0
216375,SPY,1601061948882,329.23,300,219000,0,0,0,0,0,0,0,0,0,0,0
216376,SPY,1601061948883,329.23,100,219001,0,0,0,0,0,0,0,0,0,0,0
216377,SPY,1601061948921,329.235,100,219002,0,0,0,0,0,0,0,0,0,0,0
216378,SPY,1601061949039,329.2301,4500,219003,0,0,0,0,0,0,0,0,0,0,0
216379,SPY,1601061949661,329.239,580,219004,0,0,0,0,0,0,0,0,0,0,0
216380,SPY,1601061950172,329.23,383,219005,0,0,0,0,0,0,0,0,0,0,0
216381,SPY,1601061950172,329.23,100,219006,0,0,0,0,0,0,0,0,0,0,0
216382,SPY,1601061950189,329.23,100,219007,0,0,0,0,0,0,0,0,0,0,0
216383,SPY,1601061950189,329.23,100,219008,0,0,0,0,0,0,0,0,0,0,0
216384,SPY,1601061950189,329.23,100,219009,0,0,0,0,0,0,0,0,0,0,0
216385,SPY,1601061950191,329.23,100,219010,0,0,0,0,0,0,0,0,0,0,0
216386,SPY,1601061950507,329.23,100,219011,0,0,0,0,0,0,0,0,0,0,0
216387,SPY,1601061950745,329.2399,300,219012,0,0,0,0,0,0,0,0,0,0,0
216388,SPY,1601061950922,329.24,100,219013,0,0,0,0,0,0,0,0,0,0,0
216389,SPY,1601061951367,329.23,100,219014,0,0,0,0,0,0,0,0,0,0,0
216390,SPY,1601061951367,329.23,100,219015,0,0,0,0,0,0,0,0,0,0,0
216391,SPY,1601061951438,329.225,100,219016,0,0,0,0,0,0,0,0,0,0,0
216392,SPY,1601061951494,329.2299,100,219017,0,0,0,0,0,0,0,0,0,0,0
216393,SPY,1601061951901,329.22,200,219018,0,0,0,0,0,0,0,0,0,0,0
216394,SPY,1601061951901,329.22,100,219019,0,0,0,0,0,0,0,0,0,0,0
216395,SPY,1601061951902,329.22,100,219020,0,0,0,0,0,0,0,0,0,0,0
216396,SPY,1601061952077,329.215,100,219021,0,0,0,0,0,0,0,0,0,0,0
216397,SPY,1601061952200,329.215,200,219022,0,0,0,0,0,0,0,0,0,0,0
216398,SPY,1601061952471,329.21,100,219023,0,0,0,0,0,0,0,0,0,0,0
216399,SPY,1601061952481,329.21,100,219024,0,0,0,0,0,0,0,0,0,0,0
216400,SPY,1601061952481,329.21,172,219025,0,0,0,0,0,0,0,0,0,0,0
216401,SPY,1601061952481,329.21,100,219026,0,0,0,0,0,0,0,0,0,0,0
216402,SPY,1601061952496,329.21,300,219027,0,0,0,0,0,0,0,0,0,0,0
216403,SPY,1601061952501,329.21,100,219028,0,0,0,0,0,0,0,0,0,0,0
216404,SPY,1601061952911,329.205,100,219029,0,0,0,0,0,0,0,0,0,0,0
216405,SPY,1601061953197,329.21,100,219030,0,0,0,0,0,0,0,0,0,0,0
216406,SPY,1601061953197,329.21,100,219031,0,0,0,0,0,0,0,0,0,0,0
216407,SPY,1601061953601,329.2283,100,219032,0,0,0,0,0,0,0,0,0,0,0
216408,SPY,1601061953607,329.22,100,219033,0,0,0,0,0,0,0,0,0,0,0
216409,SPY,1601061953855,329.22,100,219034,0,0,0,0,0,0,0,0,0,0,0
216410,SPY,1601061953966,329.22,100,219035,0,0,0,0,0,0,0,0,0,0,0
216411,SPY,1601061954067,329.22,100,219036,0,0,0,0,0,0,0,0,0,0,0
216412,SPY,1601061954266,329.22,100,219037,0,0,0,0,0,0,0,0,0,0,0
216413,SPY,1601061954266,329.22,100,219038,0,0,0,0,0,0,0,0,0,0,0
216414,SPY,1601061954267,329.22,100,219039,0,0,0,0,0,0,0,0,0,0,0
216415,SPY,1601061954504,329.215,100,219040,0,0,0,0,0,0,0,0,0,0,0
216416,SPY,1601061954507,329.2101,100,219041,0,0,0,0,0,0,0,0,0,0,0
216417,SPY,1601061954507,329.2101,100,219042,0,0,0,0,0,0,0,0,0,0,0
216418,SPY,1601061954507,329.2101,100,219043,0,0,0,0,0,0,0,0,0,0,0
216419,SPY,1601061954508,329.215,100,219044,0,0,0,0,0,0,0,0,0,0,0
216420,SPY,1601061954510,329.21,100,219045,0,0,0,0,0,0,0,0,0,0,0
216421,SPY,1601061954511,329.21,100,219046,0,0,0,0,0,0,0,0,0,0,0
216422,SPY,1601061954511,329.2101,100,219047,0,0,0,0,0,0,0,0,0,0,0
216423,SPY,1601061954512,329.2101,1400,219048,0,0,0,0,0,0,0,0,0,0,0
